,text,_input_hash,_task_hash,options,_session_id,_view_id,accept,answer,meta,len,RnD,BM,Practice,Ops,MnA,Product,Enabler,CX
566,"NIKE, INC. FQ4 2018 EARNINGS CALL |  JUN 28, 2018   7Digital innovation also allows us to push the edges on new immersive experiences, whether that's in ourown channels or through partnered retail or social media platforms. The SNKRS App has delivered someincredibly compelling experiences this quarter.",-641619137,-952644842,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,"['Practice', 'CX']",accept,"{'meta': 'NIKE, Inc., Q4 2018 Earnings Call, Jun 28, 2018'}",2,0,0,1,0,0,0,0,1
567,"But if you have thiscountercyclical trend of increased nationalism and perhaps higher trade barriers and less regionalization,doesn't that cap the upside from SKU rationalization?Inge G. ThulinExecutive Chairman of the BoardNot necessarily. I think that the business transformation we put in place will serve us very well for thefuture despite what will happen in terms of things in Asia, in Europe, et cetera. I think we will see --people are rational relative to growth,",66912491,-569918312,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Enabler'],accept,"{'meta': '3M Company, Q1 2017 Earnings Call, Apr 25, 2017'}",1,0,0,0,0,0,0,1,0
568,"What we see isnow all these new capabilities, I'm thinking about Interactive, Mobility, Analytics, Cloud, Security sooncoming the traffic artificial intelligence blockchain and immersive reality and certainly in the near futurequantum computing.",-1982376261,1670560567,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Practice'],accept,"{'meta': 'Accenture plc, Q3 2017 Earnings Call, Jun 22, 2017'}",1,0,0,1,0,0,0,0,0
569,"So as you can see on the presentation, our targetfor the closer of the year is 3.6% of gross costs. And for 2018, we will continue to work in the optimizationof this cost. So it will be 3.6% or even lower.",170497755,1572277120,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,[],reject,"{'meta': 'Gas Natural SDG, S.A., H1 2017 Earnings Call, Jul 26, 2017'}",0,0,0,0,0,0,0,0,0
570,"Garrett Samuel HindsCLSA Limited, Research DivisionThat's helpful. And then on the cloud opportunities, on the services side, I'm just trying to understand. Areyour cloud services more recurring revenue type of things?",-489943812,917620881,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,[],reject,"{'meta': 'Arrow Electronics, Inc., Q4 2016 Earnings Call, Feb 07, 2017'}",0,0,0,0,0,0,0,0,0
571,"That'swhat we're building, and that's what we're introducing in 12 of the 13 retail countries. On top of that, we'll have to continue to be opportune with these collaboration. If we look at otherinitiatives, our investment in the international payments platform TransferMate is one of those examplesthat provides our customers and corporate clients with faster, cheaper, easier international paymentsolutions.",-13540431,1609153724,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Product'],accept,"{'meta': 'ING Groep N.V., Q3 2018 Earnings Call, Nov 01, 2018'}",1,0,0,0,0,0,1,0,0
572,"Originations wereup 22% from Q4. With respect to small business owners, we've been investing in our capabilities, forexample, we've streamlined underwriting, enhanced credit card features and added specialist. Loans tosmall businesses are quickly approaching the $20 billion level, up 6% year-over-year.",1237507816,1212748057,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,[],reject,"{'meta': 'Bank of America Corporation, Q1 2019 Earnings Call, Apr 16, 2019'}",0,0,0,0,0,0,0,0,0
573,"and now they have 52,000 dealers on their business. And again, they areusing AI for analysis and matching so that they can forecast visitor value , they can recognize images, theycan control supply and demand and they can prioritize appointments.",1732779175,1992285594,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Enabler'],accept,"{'meta': 'SoftBank Group Corp., Q1 2019 Earnings Call, Aug 06, 2018'}",1,0,0,0,0,0,0,1,0
574,"Currently, because our forecast for profit levels is flat compared to this year, we have also decided to keepthe year-end dividend in line with this year. In fiscal 2019, we will be steadfast in conducting our businessmodel transformation, particularly the part about transforming our growth strategy. So this will be a yearin which we will create a secure foundation for expanding profits on business excluding special items.",-1270524748,1950934496,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,"['BM', 'Enabler']",accept,"{'meta': 'Fujitsu Limited, 2019 Earnings Call, Apr 26, 2019'}",2,0,1,0,0,0,0,1,0
575,"We will turn now to the next page to walk you through the risk-weighted asset developments. In line withour first strategic pillar, which focuses on capital strengthening and optimization, we proactively worked onrisk-weighted assets optimization, which came down in the quarter by EUR 3.8 billion to EUR 387 billion. Please note that risk-weighted assets are slightly different to the Capital Markets Day presentation, asPioneer and Pekao are still included in these figures.",-1959258630,-1486692611,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,[],reject,"{'meta': 'UniCredit S.p.A., Q4 2016 Earnings Call, Feb 09, 2017'}",0,0,0,0,0,0,0,0,0
576,"It'll pick up in the back half as the government stabilizes. But we have seen tremendous, tremendousperformance in the cloud business in Australia and New Zealand. It is growing tremendously well.",-1274054020,889482672,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Product'],accept,"{'meta': 'SAP SE, Q2 2016 Earnings Call, Jul 20, 2016'}",1,0,0,0,0,0,1,0,0
577,"But directionally, whether the axle is vertical or horizontal, the car has tohave a good behavior and an AMG car even more so, but it's not that relevant anymore. There's a lot ofleeway for collaboration from this angle there and it's growing.",-1216110681,-1231162353,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,[],reject,"{'meta': 'Daimler AG, 2018 Earnings Call, Feb 07, 2019'}",0,0,0,0,0,0,0,0,0
578,"Was that a onetime benefit or does that flow through to future quarters? And then,HEWLETT PACKARD ENTERPRISE COMPANY FQ1 2016 EARNINGS CALL |  MAR 03, 2016   14secondly, the sale to Tsinghua is taking longer than expected.",1375403284,-153376861,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,[],reject,"{'meta': 'Hewlett Packard Enterprise Company, Q1 2016 Earnings Call, Mar 03, 2016'}",0,0,0,0,0,0,0,0,0
579,"We are constantlyworking from an auction perspective. So our forecasts are based on supply and demand and we see thedifferent product launches playing into that, different optimizations that we make. So there's a lot ofgranularity that goes into thinking about how revenue will progress.",557772705,671068901,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,"['Practice', 'Product']",accept,"{'meta': 'Facebook, Inc., Q2 2019 Earnings Call, Jul 24, 2019'}",2,0,0,1,0,0,1,0,0
580,"Now when you speak about the longer-term effects of the trade tensions, well, it pushes China to moresomewhere self-reliance and vertical integration. And that pushes a lot of local, industrial developers. And this, coupled with a general push of the country to digitization, on digitization which is adapted tolocal needs, that bodes well with our multi-local model, whereby we develop a lot of our industrial offer inChina for China.",532896500,-815359058,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Enabler'],accept,"{'meta': 'Schneider Electric S.E., H1 2019 Earnings Call, Jul 25, 2019'}",1,0,0,0,0,0,0,1,0
581,"That's a little bit of an issue. But -- or atleast a challenge communication-wise. But I'd say that launch is going really well, and I'm pleased withthat.",771617153,1363944865,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,[],reject,"{'meta': 'Abbott Laboratories, Q2 2017 Earnings Call, Jul 20, 2017'}",0,0,0,0,0,0,0,0,0
582,"And the boost in consolidated income from the recent increase in our Samsung Cardstake is also expected to contribute to the growth of our earnings going forward. Lastly, our new ERP system is set to open this year. By utilizing this new ERP system, we plan to enhanceoperational efficiencies and processes across all our businesses to become on par with our global peers.",-674682089,-2009483251,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Ops'],accept,"{'meta': 'Samsung Life Insurance Co., Ltd., 2015 Earnings Call, Feb 19, 2016'}",1,0,0,0,1,0,0,0,0
583,"All this impact on the notary deed, but the bulk of the business is taken runof the river over time. So there can be quite several months lag effect between the property developerspromoting on the number of apartments booked of the order of 25%, 30%, and its actual reflection inrevenue that sometimes bookings orders are canceled.",-2083056270,1126455421,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,[],reject,"{'meta': 'VINCI S.A., H1 2016 Earnings Call, Jul 29, 2016'}",0,0,0,0,0,0,0,0,0
584,"There is an opportunity to integrate 5G into the aural control plane and data planethat we provide customers within Aruba platforms. Think about the cloud computing and the edge wetalked earlier. And then in the core business, right, for us, it's all about software embedded in our solutionsbecause customers want a workload-optimized solution on-prem that they can connect to the cloud in avery efficient way.",-216851749,-1182784617,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,"['Product', 'CX']",accept,"{'meta': 'Hewlett Packard Enterprise Company, Q1 2019 Earnings Call, Feb 21, 2019'}",2,0,0,0,0,0,1,0,1
585,"intoTLLP so that you only have one logistic MLP?Gregory J. GoffFormer Chairman, President & CEOYes. We completed that merger, Paul, about the third week of July.",-922829530,324154569,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,[],reject,"{'meta': 'Tesoro Corporation, Q2 2015 Earnings Call, Aug 06, 2015'}",0,0,0,0,0,0,0,0,0
586,"So as we think about that informs our decision about how much leveragewe want to have as we think about the Midstream, to date, sort of that 4x debt-to-EBITDA leverage hasbeen one that we think is appropriate and continues to support an investment-grade credit profile. Andif we take a view that the risk changes in the future, I think that will inform our view about how muchleverage we want at the MLP.And the same thing as we think about what's going on at a corporate level.",707333154,1129678605,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,[],reject,"{'meta': 'Marathon Petroleum Corporation, Q2 2019 Earnings Call, Aug 01, 2019'}",0,0,0,0,0,0,0,0,0
587,S&P Global Inc. 10some time. We're investing in the networking side of our business. We continue to invest in the softwareside.,-148753843,1437196260,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Product'],accept,"{'meta': 'Arrow Electronics, Inc., Q1 2016 Earnings Call, May 03, 2016'}",1,0,0,0,0,0,1,0,0
588,"Cloud revenue growing 104% year-over-year, primarily driven by increase in number of paying customersand the improving revenue mix of higher value-added services. Adjusted EBITA margin of the cloudcomputing segment was negative percent. This remained stable versus the same period last year.",464902977,-1891886782,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,['Product'],accept,"{'meta': 'Alibaba Group Holding Limited, Q3 2018 Earnings Call, Feb 01, 2018'}",1,0,0,0,0,0,1,0,0
589,"As a reminder, Cisco will not comment on its financial guidance during the quarter unless it is donethrough an explicit public disclosure. Please note that during Q2, on November 20, we completed the sale of the customer premises equipmentportion of our SP Video connected devices business to Technicolor. As such, all of the revenue, non-GAAPand product orders information we will be discussing is normalized to exclude the SP Video CPE businessfrom both the Q2 fiscal '16 and historical results.",489617496,1544661236,"[{'id': 'BM', 'text': 'BM'}, {'id': 'CX', 'text': 'CX'}, {'id': 'Ops', 'text': 'Ops'}, {'id': 'Product', 'text': 'Product'}, {'id': 'MnA', 'text': 'MnA'}, {'id': 'RnD', 'text': 'RnD'}, {'id': 'Enabler', 'text': 'Enabler'}, {'id': 'Practice', 'text': 'Practice'}]",,choice,[],reject,"{'meta': 'Cisco Systems, Inc., Q2 2016 Earnings Call, Feb 10, 2016'}",0,0,0,0,0,0,0,0,0
